86.938	0.622222
87.4632	0.533333
87.9905	0.355556
88.5157	0.488889
89.0408	0.844444
89.5681	0.666667
90.0931	0.488889
90.6182	0.4
91.1453	0.844444
91.6703	0.444444
92.1953	0.711111
92.7223	0.622222
93.2472	0.666667
93.7721	0.533333
94.2991	0.711111
94.8239	0.577778
95.3486	0.711111
95.8734	0.266667
96.4003	0.844445
96.9249	0.444444
97.4496	0.622222
97.9764	0.622222
98.501	0.666667
99.0255	0.4
99.5501	0.666667
100.077	0.755556
100.601	0.533333
101.126	0.444444
101.65	0.488889
102.174	0.755556
102.701	0.488889
103.225	0.622222
103.75	0.755556
104.274	0.711111
104.798	0.577778
105.324	0.977778
105.849	0.711111
106.373	0.355556
106.897	0.844444
107.421	0.888889
107.947	0.844444
108.471	0.711111
108.995	1.02222
109.519	0.8
110.043	0.755556
110.567	0.666667
111.091	0.711111
111.617	0.666667
112.141	0.711111
112.665	0.933333
113.188	0.622222
113.712	0.711111
114.236	0.711111
114.76	0.844444
115.283	0.666667
115.807	0.844444
116.331	0.8
116.856	0.888889
117.38	0.888889
117.903	0.888889
118.427	0.755556
118.95	0.888889
119.474	0.711111
119.997	0.622222
120.52	0.8
121.044	0.711111
121.567	0.888889
122.09	0.755556
122.614	0.888889
123.137	1.2
123.66	0.8
124.183	0.755556
124.706	0.755556
125.229	1.11111
125.752	0.888889
126.275	1.02222
126.798	0.8
127.321	0.8
127.844	0.8
128.367	1.2
128.89	0.8
129.413	1.06667
129.936	0.933333
130.459	1.02222
130.982	1.02222
131.504	1.37778
132.025	1.2
132.548	1.02222
133.07	0.933333
133.593	1.33333
134.115	1.33333
134.638	1.15556
135.161	1.06667
135.683	1.15556
136.206	1.33333
136.728	1.42222
137.248	1.24444
137.771	1.51111
138.293	1.28889
138.815	1.68889
139.338	2
139.86	2.04444
140.382	1.68889
140.902	1.42222
141.425	1.77778
141.947	2.04444
142.469	1.95556
142.991	1.82222
143.513	1.91111
144.033	2.48889
144.555	2.08889
145.077	2.13333
145.599	2.44444
146.121	2.53333
146.641	2.4
147.163	2.75556
147.684	3.02222
148.206	2.71111
148.726	2.71111
149.248	2.66667
149.769	2.93333
150.291	3.11111
150.811	3.33333
151.332	3.28889
151.854	3.06667
152.375	3.42222
152.895	3.64444
153.416	3.73333
153.938	3.51111
154.457	3.68889
154.979	3.82222
155.5	4.22222
156.019	4.13333
156.541	3.86667
157.062	3.64444
157.581	3.42222
158.102	3.37778
158.624	2.93333
159.143	2.84444
159.664	3.2
160.185	3.46667
160.704	3.2
161.225	3.28889
161.746	3.37778
162.265	3.33333
162.786	3.37778
163.307	3.33333
163.826	3.33333
164.347	3.2
164.866	3.2
165.386	3.11111
165.907	3.2
166.426	3.2
166.947	3.33333
167.465	3.55556
167.986	3.24444
168.505	2.97778
169.025	2.97778
169.544	3.2
170.064	2.88889
170.585	2.93333
171.103	2.93333
171.624	3.02222
172.142	2.88889
172.663	3.11111
173.181	2.93333
173.701	2.66667
174.22	2.88889
174.74	2.93333
175.258	2.93333
175.778	2.71111
176.296	2.93333
176.817	2.84444
177.335	2.53333
177.855	2.53333
178.373	2.26667
178.891	2.48889
179.411	2.35556
179.929	2.26667
180.449	2.31111
180.967	2.35556
181.487	2.4
182.005	2.44444
182.524	2.31111
183.042	2.17778
183.56	2.62222
184.08	2.53333
184.597	2.31111
185.117	2.17778
185.635	2.44444
186.152	2.53333
186.672	2.48889
187.189	2.66667
187.707	2.04444
188.227	2.66667
188.744	2.75556
189.264	2.75556
189.781	2.62222
190.298	2.62222
190.818	2.57778
191.335	2.71111
191.852	2.53333
192.372	2.8
192.889	3.02222
193.406	2.71111
193.923	2.75556
194.442	2.88889
194.959	3.02222
195.476	2.8
195.996	2.97778
196.513	2.84444
197.03	2.84444
197.547	3.2
198.066	3.06667
198.582	3.2
199.099	3.11111
199.616	3.64444
200.135	3.37778
200.652	3.33333
201.169	3.6
201.685	3.46667
202.204	3.24444
202.721	3.68889
203.237	3.73333
203.754	3.68889
204.271	3.91111
204.789	3.73333
205.306	3.77778
205.822	4.35556
206.339	4.13333
206.855	4.26667
207.371	4.66667
207.89	4.44444
208.406	4.75556
208.923	4.97778
209.439	4.88889
209.955	5.06667
210.471	5.68889
210.988	5.2
211.506	5.46667
212.022	5.73333
212.538	5.86667
213.054	6.22222
213.57	6.62222
214.086	6.53333
214.602	7.2
215.118	7.6
215.634	7.42222
216.15	8.22222
216.668	8.44444
217.184	8.62222
217.7	9.42222
218.216	9.15556
218.731	9.64444
219.247	10.0889
219.763	10.4889
220.278	10.4
220.794	11.0667
221.31	11.6889
221.825	11.8222
222.341	12.6222
222.856	12.8889
223.372	13.7778
223.887	13.9556
224.403	14.6222
224.918	15.6889
225.434	16.2222
225.949	16.7111
226.464	17.0667
226.98	18.2667
227.495	19.3333
228.01	19.6889
228.525	20.4444
229.041	21.1111
229.556	21.3333
230.069	21.2889
230.584	21.2889
231.099	21.5111
231.614	20.4
232.129	20.1333
232.644	19.2889
233.159	17.6
233.674	17.5111
234.189	16.8889
234.704	16.0889
235.219	14.4
235.731	14.0444
236.246	13.9111
236.761	13.5111
237.276	13.1556
237.79	13.2444
238.305	14.4444
238.818	15.3333
239.332	14.1333
239.847	12.0889
240.361	9.68889
240.876	7.73333
241.391	6.75556
241.903	6.17778
242.417	6
242.932	5.51111
243.446	5.6
243.961	4.88889
244.473	5.06667
244.987	4.84444
245.501	5.11111
246.016	4.44444
246.528	4.75556
247.042	4.4
247.556	4.35556
248.07	4.22222
248.582	4.53333
249.096	4.31111
249.61	3.82222
250.124	4.22222
250.636	4.44444
251.15	4.22222
251.664	4.17778
252.176	4.04444
252.69	4.66667
253.204	4.48889
253.718	4.4
254.229	4
254.743	3.86667
255.257	4.35556
255.768	4.04444
256.282	4.13333
256.796	4.13333
257.307	4.26667
257.821	4.71111
258.332	4.22222
258.846	4.17778
259.359	4.17778
259.871	3.82222
260.384	3.73333
260.898	4
261.409	4
261.922	4.31111
262.434	4.13333
262.947	4.48889
263.46	3.91111
263.971	4.22222
264.485	4.17778
264.996	4.62222
265.509	4.48889
266.02	4.44444
266.533	4.22222
267.044	4.17778
267.557	4.31111
268.07	4.26667
268.581	4.44444
269.094	4.66667
269.605	4.84444
270.118	4.88889
270.629	5.06667
271.141	4.75556
271.652	4.35556
272.165	4.8
272.676	4.88889
273.188	4.53333
273.699	4.8
274.212	4.17778
274.722	4.53333
275.233	4.4
275.745	4.53333
276.256	4.53333
276.769	4.57778
277.279	4.71111
277.791	4.4
278.302	4.93333
278.814	4.35556
279.325	4.93333
279.835	4.22222
280.347	4.66667
280.857	4.53333
281.37	4.44444
281.88	4.04444
282.39	4.48889
282.902	4.26667
283.412	4.35556
283.922	4.26667
284.435	4.22222
284.945	4.22222
285.455	4
285.967	4.04444
286.477	3.82222
286.988	3.24444
287.498	4.35556
288.008	3.64444
288.518	3.6
289.03	3.55556
289.54	3.68889
290.049	3.86667
290.561	3.37778
291.071	3.51111
291.58	3.77778
292.092	3.46667
292.602	3.55556
293.111	3.37778
293.621	3.46667
294.132	3.2
294.642	2.93333
295.151	2.97778
295.661	3.06667
296.172	2.88889
296.682	2.84444
297.191	3.02222
297.7	2.75556
298.209	2.93333
298.721	2.71111
299.23	2.84444
299.739	2.97778
300.248	2.84444
300.758	2.88889
301.269	2.8
301.778	2.93333
302.287	3.28889
302.796	2.4
303.305	2.75556
303.814	2.97778
304.325	2.88889
304.834	2.62222
305.343	2.88889
305.852	2.88889
306.36	2.8
306.869	2.93333
307.378	2.88889
307.889	2.44444
308.397	2.44444
308.906	2.71111
309.415	2.31111
309.923	2.17778
310.432	2.53333
310.941	2.4
311.449	2.44444
311.958	2.57778
312.466	2.22222
312.975	2.66667
313.483	2.57778
313.991	2.48889
314.5	2.4
315.01	2.31111
315.519	2.53333
316.027	2.48889
316.535	2.44444
317.043	2.48889
317.552	2.17778
318.06	2.48889
318.568	2.17778
319.076	2.17778
319.584	2.4
320.092	2.35556
320.6	2.53333
321.106	2.22222
321.614	1.95556
322.122	2.57778
322.63	1.86667
323.138	2.71111
323.646	2.22222
324.154	2.44444
324.662	2.35556
325.169	2.4
325.677	2.62222
326.185	2.4
326.693	2.48889
327.2	2.35556
327.708	2.53333
328.213	2.57778
328.721	2.4
329.229	2.44444
329.736	2.44444
330.244	2.48889
330.751	2.4
331.259	2.48889
331.766	2.4
332.271	2.26667
332.779	2.48889
333.286	2.26667
333.793	2.62222
334.301	2.44444
334.808	2.71111
335.313	2.66667
335.82	2.48889
336.327	2.66667
336.835	2.48889
337.342	2.57778
337.847	2.93333
338.354	2.44444
338.861	2.26667
339.368	2.75556
339.873	2.17778
340.38	2.66667
340.887	2.44444
341.394	2.57778
341.898	2.75556
342.405	2.48889
342.912	2.4
343.419	2.4
343.923	2.44444
344.43	2.57778
344.937	2.44444
345.444	2.57778
345.948	2.66667
346.455	2.44444
346.961	2.62222
347.466	2.62222
347.972	2.26667
348.479	2.48889
348.983	2.4
349.49	2.53333
349.996	2.62222
350.501	2.8
351.007	2.53333
351.513	2.48889
352.017	2.57778
352.524	2.93333
353.028	2.66667
353.534	2.4
354.04	2.35556
354.545	2.17778
355.051	2.48889
355.555	2.57778
356.061	2.66667
356.567	2.35556
357.071	2.71111
357.577	2.75556
358.081	2.57778
358.587	2.93333
359.091	2.75556
359.596	2.71111
360.102	2.31111
360.606	2.84444
361.112	2.53333
361.616	2.66667
362.121	2.57778
362.625	2.75556
363.131	2.4
363.634	2.57778
364.14	2.66667
364.644	3.2
365.149	2.66667
365.653	2.66667
366.158	2.62222
366.662	2.93333
367.167	2.71111
367.671	2.8
368.176	2.71111
368.679	2.44444
369.183	2.4
369.688	2.08889
370.191	2.4
370.696	2.04444
371.2	2.53333
371.705	2.17778
372.208	2.57778
372.711	2.17778
373.216	2.22222
373.719	2.26667
374.224	2.44444
374.727	2.08889
375.23	2.48889
375.735	2
376.238	2.08889
376.741	2.31111
377.246	2.44444
377.749	2.22222
378.252	2.17778
378.757	2.13333
379.259	2
379.762	2.13333
380.267	2.26667
380.77	2.35556
381.272	2.31111
381.777	2.48889
382.279	2.35556
382.782	2.22222
383.287	2.35556
383.789	2.31111
384.292	2.31111
384.794	2.57778
385.299	2.4
385.801	2.17778
386.303	2.17778
386.808	2.35556
387.31	2.22222
387.812	2.17778
388.315	2.13333
388.817	2.26667
389.321	2.31111
389.823	2.26667
390.325	2
390.828	2.26667
391.33	2.13333
391.834	1.86667
392.336	2.26667
392.838	2.26667
393.34	2.17778
393.842	2.08889
394.346	2.22222
394.848	2.22222
395.35	2.26667
395.851	2.53333
396.353	2.4
396.855	2.35556
397.357	2.08889
397.861	2.48889
398.362	2.22222
398.864	2
399.366	2.22222
399.867	2.17778
400.369	2.26667
400.87	2.04444
401.372	2.22222
401.873	2.22222
402.375	2.31111
402.878	2.17778
403.38	2.04444
403.881	2.4
404.383	2.62222
404.884	2.26667
405.385	2.62222
405.887	2.4
406.388	2.48889
406.889	2.26667
407.39	2.31111
407.892	2.66667
408.393	2.31111
408.894	2.35556
409.395	2.17778
409.896	2.26667
410.397	2.26667
410.898	2.71111
411.399	2.62222
411.9	2.35556
412.401	2.31111
412.902	2.35556
413.403	2.31111
413.904	2.17778
414.405	2.22222
414.905	2.26667
415.406	2.53333
415.905	2.53333
416.406	2.53333
416.906	2.26667
417.407	2.71111
417.908	2.57778
418.408	2.84444
418.909	2.26667
419.409	2.62222
419.91	2.4
420.41	2.71111
420.909	2.66667
421.409	2.88889
421.91	2.84444
422.41	2.62222
422.91	2.8
423.411	2.8
423.909	2.93333
424.409	2.57778
424.91	3.2
425.41	3.15556
425.91	3.24444
426.41	3.15556
426.908	3.24444
427.408	3.28889
427.909	3.37778
428.409	3.91111
428.909	3.42222
429.407	3.55556
429.907	3.46667
430.407	3.6
430.907	3.91111
431.404	3.82222
431.904	3.77778
432.404	3.86667
432.904	3.95556
433.402	3.55556
433.901	3.51111
434.401	3.46667
434.899	3.11111
435.399	3.15556
435.898	3.02222
436.398	3.06667
436.895	2.93333
437.395	2.93333
437.895	3.11111
438.392	2.62222
438.892	2.75556
439.391	2.71111
439.888	2.93333
440.388	2.66667
440.887	3.02222
441.385	2.93333
441.884	2.71111
442.381	3.24444
442.88	3.15556
443.38	2.97778
443.877	2.97778
444.376	3.11111
444.873	2.88889
445.372	2.88889
445.871	3.2
446.368	2.84444
446.868	3.06667
447.365	3.06667
447.864	3.33333
448.36	2.97778
448.859	2.84444
449.358	2.8
449.855	2.84444
450.354	3.46667
450.851	3.42222
451.35	3.33333
451.846	3.24444
452.345	3.42222
452.842	3.68889
453.341	3.55556
453.837	3.68889
