138.635	77.8667
139.157	79.7333
139.68	82.9333
140.202	86.2222
140.724	89.5556
141.246	93.6889
141.768	96
142.291	99.8222
142.815	103.778
143.337	107.822
143.859	112.933
144.381	117.244
144.903	121.467
145.425	124.4
145.947	129.511
146.469	132.711
146.991	138.8
147.513	142.622
148.034	144.978
148.556	149.822
149.078	152.356
149.6	156.356
150.121	159.422
150.643	164.356
151.165	166.044
151.686	169.511
152.208	172.178
152.73	174.133
153.251	177.022
153.773	178.4
154.294	181.778
154.815	182.578
155.337	185.733
155.858	184.711
156.38	188.311
156.901	187.556
157.422	187.244
157.941	189.067
158.463	188.844
158.984	191.556
159.505	190.267
160.026	190.622
160.547	188.222
161.068	190.311
161.589	188.578
162.11	189.2
162.632	188.756
163.15	187.867
163.671	185.467
164.192	183.867
164.713	184.222
165.234	180.533
165.755	181.467
166.276	180.178
166.794	177.733
167.315	177.956
167.836	174.4
168.356	172.889
168.877	170.933
169.398	168.356
169.916	170.044
170.437	168.889
170.957	166.044
171.478	165.156
171.998	162.4
172.517	161.733
173.037	161.156
173.557	159.911
174.078	159.244
174.596	159.156
175.116	159.2
175.637	156.933
176.157	155.556
176.675	155.778
177.195	156.178
177.715	154.444
178.235	153.378
178.753	154.089
179.274	153.467
179.794	154.489
180.311	153.333
180.831	152.489
181.351	152.8
181.869	153.156
182.389	152.8
182.909	151.778
183.427	152.044
183.947	153.511
184.466	152.044
184.984	154.444
185.504	155.956
186.023	154.933
186.541	156.444
187.061	154.8
187.58	157.467
188.098	156.311
188.617	156.889
189.137	160.533
189.654	158.711
190.174	160.933
190.691	161.067
191.21	163.2
191.73	162.578
192.247	165.956
192.766	165.022
193.284	168.667
193.803	167.289
194.32	168.933
194.839	169.467
195.358	171.289
195.875	172.578
196.394	175.289
196.911	176.933
197.43	180.044
197.947	180.044
198.466	179.911
198.983	182.533
199.502	185.244
200.019	185.733
200.538	189.111
201.055	188.178
201.574	193.378
202.09	193.511
202.609	196.933
203.126	198.578
203.644	198.133
204.161	201.422
204.68	207.2
205.196	208.356
205.713	208.711
206.231	211.156
206.748	213.733
207.266	216.133
207.782	218.489
208.301	221.467
208.817	222.222
209.334	224.133
209.852	230.533
210.368	231.244
210.886	234.622
211.403	234.667
211.919	237.956
212.437	240.178
212.953	241.689
213.471	243.511
213.987	246
214.503	246.311
215.021	246.8
215.537	249.6
216.053	250.933
216.571	251.378
217.087	252.844
217.603	250.711
218.121	254.667
218.637	252.844
219.152	254.133
219.67	251.6
220.186	253.511
220.702	249.511
221.217	250.133
221.735	249.822
222.25	249.244
222.766	247.6
223.284	245.956
223.799	242.089
224.315	241.556
224.83	238.622
225.347	235.556
225.863	233.156
226.378	229.2
226.893	227.956
227.411	222.844
227.926	219.867
228.441	217.244
228.957	211.644
229.472	208.356
229.989	206.089
230.504	202.844
231.019	199.867
231.534	195.911
232.049	193.422
232.566	191.067
233.081	190.8
233.596	187.733
234.111	183.867
234.626	181.778
235.141	179.467
235.656	179.067
236.173	177.867
236.687	177.733
237.202	176.133
237.717	174.533
238.232	174.044
238.746	173.2
239.261	171.822
239.775	173.156
240.29	170.356
240.807	170.978
241.321	171.956
241.836	170.267
242.35	170.4
242.865	169.689
243.379	169.333
243.893	167.822
244.408	167.467
244.922	167.467
245.436	165.644
245.951	167.2
246.465	164.844
246.979	165.6
247.493	163.778
248.007	162.622
248.521	162.756
249.035	163.689
249.55	162.889
250.064	163.022
250.578	162.533
251.092	162.533
251.605	160.089
252.119	160.533
252.633	160.756
253.147	159.6
253.661	160.444
254.175	159.2
254.689	157.111
255.202	157.111
255.716	157.511
256.23	160.044
256.743	157.867
257.257	157.333
257.771	158.489
258.282	158.533
258.796	157.6
259.309	155.644
259.823	157.333
260.336	157.867
260.85	157.422
261.363	156.622
261.876	156.756
262.39	155.867
262.901	157.289
263.414	158.356
263.927	156.578
264.441	157.6
264.954	155.778
265.467	156.756
265.978	158
266.491	156.844
267.004	158.444
267.517	157.2
268.03	157.778
268.543	157.822
269.054	158.978
269.567	158.444
270.08	157.289
270.593	157.911
271.106	156.578
271.617	157.378
272.129	157.511
272.642	158.089
273.155	156.844
273.666	158.311
274.178	156.622
274.691	157.6
275.204	156.978
275.714	157.822
276.227	157.467
276.739	158.356
277.25	157.956
277.762	157.067
278.275	158.356
278.787	158.133
279.297	156.489
279.81	156.622
280.322	158.978
280.832	157.867
281.345	158.489
